OrderID,ProductID,ProductName,ProductCategory,Month,DayOfTheMonth,PurchaseCity,QuantityOrdered,TotalRevenue
162598,2765,USB-C Charging Cable,Charging Cable,3,31,Atlanta,1,11.95
162600,1644,34in Ultrawide Monitor,Monitor,3,18,Dallas,1,379.99
162601,1358,Bose SoundSport Headphones,Headphone,3,13,Boston,1,99.99
162602,2264,Lightning Charging Cable,Charging Cable,3,19,Seattle,1,14.95
162603,1445,20in Monitor,Monitor,3,30,Austin,1,109.99
162606,2263,AA Batteries (4-pack),Batteries,3,21,New York City,2,7.68
162607,2629,Apple Airpods Headphones,Headphone,3,31,Los Angeles,1,150
162608,2459,Google Phone,Mobile Phone,3,13,Boston,1,600
162609,1358,Bose SoundSport Headphones,Headphone,3,17,Atlanta,1,99.99
162614,2264,Lightning Charging Cable,Charging Cable,3,17,Los Angeles,1,14.95
162615,2263,AA Batteries (4-pack),Batteries,3,22,Seattle,1,3.84
162617,3486,AAA Batteries (4-pack),Batteries,3,19,San Francisco,2,5.98
162619,1249,27in FHD Monitor,Monitor,3,30,Los Angeles,1,149.99
162622,2264,Lightning Charging Cable,Charging Cable,3,17,Boston,1,14.95
162623,3486,AAA Batteries (4-pack),Batteries,3,25,San Francisco,1,2.99
162623,2263,AA Batteries (4-pack),Batteries,3,25,San Francisco,1,3.84
162627,2629,Apple Airpods Headphones,Headphone,3,24,Los Angeles,1,150
162628,2765,USB-C Charging Cable,Charging Cable,3,26,Seattle,1,11.95
162629,3959,27in 4K Gaming Monitor,Monitor,3,27,San Francisco,1,389.99
162631,1358,Bose SoundSport Headphones,Headphone,3,19,San Francisco,1,99.99
162632,3486,AAA Batteries (4-pack),Batteries,3,18,New York City,1,2.99
162633,1249,27in FHD Monitor,Monitor,3,29,Austin,1,149.99
162634,2629,Apple Airpods Headphones,Headphone,3,13,Portland,1,150
162638,2629,Apple Airpods Headphones,Headphone,3,19,Seattle,1,150
162640,1249,27in FHD Monitor,Monitor,3,20,Los Angeles,1,149.99
162642,3486,AAA Batteries (4-pack),Batteries,3,17,San Francisco,4,11.96
162644,3486,AAA Batteries (4-pack),Batteries,3,20,Los Angeles,1,2.99
162645,2181,iPhone,Mobile Phone,3,25,San Francisco,1,700
162647,3486,AAA Batteries (4-pack),Batteries,3,24,Atlanta,1,2.99
162648,3486,AAA Batteries (4-pack),Batteries,3,26,San Francisco,2,5.98
162652,2458,Macbook Pro Laptop,Laptop,3,21,Boston,1,1700
162653,3486,AAA Batteries (4-pack),Batteries,3,13,San Francisco,2,5.98
162657,1644,34in Ultrawide Monitor,Monitor,3,13,San Francisco,1,379.99
162660,3486,AAA Batteries (4-pack),Batteries,3,14,New York City,1,2.99
162663,2264,Lightning Charging Cable,Charging Cable,3,28,Austin,1,14.95
162667,2765,USB-C Charging Cable,Charging Cable,3,21,Dallas,1,11.95
162669,2264,Lightning Charging Cable,Charging Cable,3,28,Boston,1,14.95
162674,1358,Bose SoundSport Headphones,Headphone,3,16,San Francisco,1,99.99
162675,1249,27in FHD Monitor,Monitor,3,28,Portland,1,149.99
162677,2181,iPhone,Mobile Phone,3,31,New York City,1,700
162679,2629,Apple Airpods Headphones,Headphone,3,14,San Francisco,1,150
162680,2765,USB-C Charging Cable,Charging Cable,3,29,Los Angeles,1,11.95
162681,1039,ThinkPad Laptop,Laptop,3,25,Austin,1,999.99
162683,2459,Google Phone,Mobile Phone,3,23,Los Angeles,1,600
162685,2181,iPhone,Mobile Phone,3,31,San Francisco,1,700
162686,2263,AA Batteries (4-pack),Batteries,3,28,Los Angeles,1,3.84
162687,3486,AAA Batteries (4-pack),Batteries,3,19,Dallas,1,2.99
162689,2765,USB-C Charging Cable,Charging Cable,3,13,Boston,1,11.95
162690,1249,27in FHD Monitor,Monitor,3,19,San Francisco,1,149.99
162692,2264,Lightning Charging Cable,Charging Cable,3,28,Dallas,1,14.95
162694,2263,AA Batteries (4-pack),Batteries,3,15,New York City,1,3.84
162698,1358,Bose SoundSport Headphones,Headphone,3,13,New York City,1,99.99
162699,4507,Wired Headphones,Headphone,3,31,Boston,1,11.99
162701,2263,AA Batteries (4-pack),Batteries,3,27,Atlanta,1,3.84
162702,2459,Google Phone,Mobile Phone,3,17,Atlanta,1,600
162703,1358,Bose SoundSport Headphones,Headphone,3,31,Seattle,1,99.99
162707,3959,27in 4K Gaming Monitor,Monitor,3,16,Boston,1,389.99
162708,2264,Lightning Charging Cable,Charging Cable,3,22,Boston,1,14.95
162709,3486,AAA Batteries (4-pack),Batteries,3,26,San Francisco,1,2.99
162710,2765,USB-C Charging Cable,Charging Cable,3,22,Los Angeles,1,11.95
162715,1039,ThinkPad Laptop,Laptop,3,24,Seattle,1,999.99
162717,3486,AAA Batteries (4-pack),Batteries,3,28,Austin,1,2.99
162719,1644,34in Ultrawide Monitor,Monitor,3,18,San Francisco,1,379.99
162721,3486,AAA Batteries (4-pack),Batteries,3,13,Los Angeles,1,2.99
162722,2263,AA Batteries (4-pack),Batteries,3,14,San Francisco,2,7.68
162726,2458,Macbook Pro Laptop,Laptop,3,15,Atlanta,1,1700
162729,1644,34in Ultrawide Monitor,Monitor,3,16,New York City,1,379.99
162731,4507,Wired Headphones,Headphone,3,25,Portland,1,11.99
162736,2629,Apple Airpods Headphones,Headphone,3,26,San Francisco,1,150
162738,2629,Apple Airpods Headphones,Headphone,3,16,Dallas,1,150
162739,2459,Google Phone,Mobile Phone,3,18,Los Angeles,1,600
162739,2765,USB-C Charging Cable,Charging Cable,3,18,Los Angeles,1,11.95
162740,2459,Google Phone,Mobile Phone,3,13,Boston,1,600
162742,2629,Apple Airpods Headphones,Headphone,3,17,San Francisco,1,150
162744,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
162746,3486,AAA Batteries (4-pack),Batteries,3,25,San Francisco,5,14.95
162747,2458,Macbook Pro Laptop,Laptop,3,28,Portland,1,1700
162750,3486,AAA Batteries (4-pack),Batteries,3,18,Boston,2,5.98
162751,3486,AAA Batteries (4-pack),Batteries,3,24,Portland,1,2.99
162752,1358,Bose SoundSport Headphones,Headphone,3,20,Los Angeles,1,99.99
162753,2263,AA Batteries (4-pack),Batteries,3,30,Seattle,1,3.84
162754,4507,Wired Headphones,Headphone,3,17,Los Angeles,1,11.99
162756,1039,ThinkPad Laptop,Laptop,3,21,San Francisco,1,999.99
162758,2765,USB-C Charging Cable,Charging Cable,3,23,San Francisco,1,11.95
162759,4507,Wired Headphones,Headphone,3,31,Atlanta,1,11.99
162760,2629,Apple Airpods Headphones,Headphone,3,14,Boston,1,150
162761,3486,AAA Batteries (4-pack),Batteries,3,18,Boston,1,2.99
162762,4507,Wired Headphones,Headphone,3,17,New York City,1,11.99
162763,2263,AA Batteries (4-pack),Batteries,3,24,Los Angeles,1,3.84
162766,3486,AAA Batteries (4-pack),Batteries,3,28,New York City,2,5.98
162767,3486,AAA Batteries (4-pack),Batteries,3,31,Atlanta,1,2.99
162768,3486,AAA Batteries (4-pack),Batteries,3,31,Portland,1,2.99
162770,2388,Flatscreen TV,Monitor,3,30,San Francisco,1,300
162773,1358,Bose SoundSport Headphones,Headphone,3,28,San Francisco,1,99.99
162774,4507,Wired Headphones,Headphone,3,25,Boston,1,11.99
162775,2765,USB-C Charging Cable,Charging Cable,3,31,Portland,1,11.95
162777,2263,AA Batteries (4-pack),Batteries,3,15,Dallas,1,3.84
162778,2263,AA Batteries (4-pack),Batteries,3,13,Portland,1,3.84
162779,2765,USB-C Charging Cable,Charging Cable,3,18,Dallas,1,11.95
162780,2263,AA Batteries (4-pack),Batteries,3,20,New York City,1,3.84
162781,3486,AAA Batteries (4-pack),Batteries,3,28,Los Angeles,1,2.99
162782,2181,iPhone,Mobile Phone,3,31,Dallas,1,700
162783,2264,Lightning Charging Cable,Charging Cable,3,31,Atlanta,1,14.95
162787,4507,Wired Headphones,Headphone,3,23,Portland,1,11.99
162788,1358,Bose SoundSport Headphones,Headphone,3,15,Los Angeles,1,99.99
162788,2629,Apple Airpods Headphones,Headphone,3,15,Los Angeles,1,150
162789,2263,AA Batteries (4-pack),Batteries,3,23,Dallas,1,3.84
162790,2264,Lightning Charging Cable,Charging Cable,3,22,San Francisco,1,14.95
162793,2765,USB-C Charging Cable,Charging Cable,3,28,Los Angeles,1,11.95
162794,2263,AA Batteries (4-pack),Batteries,3,28,Atlanta,1,3.84
162798,1445,20in Monitor,Monitor,3,20,San Francisco,1,109.99
162800,2264,Lightning Charging Cable,Charging Cable,3,28,Dallas,1,14.95
162801,2181,iPhone,Mobile Phone,3,19,New York City,1,700
162801,2629,Apple Airpods Headphones,Headphone,3,19,New York City,1,150
162802,4507,Wired Headphones,Headphone,3,20,Los Angeles,1,11.99
162804,2263,AA Batteries (4-pack),Batteries,3,13,Portland,1,3.84
162807,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
162808,2263,AA Batteries (4-pack),Batteries,3,20,Portland,1,3.84
162809,1358,Bose SoundSport Headphones,Headphone,3,22,San Francisco,1,99.99
162810,2388,Flatscreen TV,Monitor,3,26,Atlanta,1,300
162811,1445,20in Monitor,Monitor,3,30,Boston,1,109.99
162812,2264,Lightning Charging Cable,Charging Cable,3,23,New York City,1,14.95
162813,1249,27in FHD Monitor,Monitor,3,13,Portland,1,149.99
162814,2629,Apple Airpods Headphones,Headphone,3,29,Dallas,1,150
162814,2765,USB-C Charging Cable,Charging Cable,3,29,Dallas,1,11.95
162817,3486,AAA Batteries (4-pack),Batteries,3,24,San Francisco,2,5.98
162818,2765,USB-C Charging Cable,Charging Cable,3,30,Seattle,1,11.95
162819,1358,Bose SoundSport Headphones,Headphone,3,26,Atlanta,1,99.99
162824,2264,Lightning Charging Cable,Charging Cable,3,24,Boston,1,14.95
162826,2765,USB-C Charging Cable,Charging Cable,3,22,Seattle,2,23.9
162828,2629,Apple Airpods Headphones,Headphone,3,28,Portland,1,150
162830,1358,Bose SoundSport Headphones,Headphone,3,20,Boston,1,99.99
162832,2629,Apple Airpods Headphones,Headphone,3,13,Los Angeles,1,150
162833,2388,Flatscreen TV,Monitor,3,28,Boston,1,300
162835,2629,Apple Airpods Headphones,Headphone,3,15,Portland,1,150
162836,2459,Google Phone,Mobile Phone,3,26,New York City,1,600
162839,2765,USB-C Charging Cable,Charging Cable,3,30,Austin,1,11.95
162840,4507,Wired Headphones,Headphone,3,13,San Francisco,1,11.99
162842,2388,Flatscreen TV,Monitor,3,14,New York City,1,300
162843,1358,Bose SoundSport Headphones,Headphone,3,29,Dallas,1,99.99
162846,1358,Bose SoundSport Headphones,Headphone,3,17,Dallas,1,99.99
162849,2458,Macbook Pro Laptop,Laptop,3,17,San Francisco,1,1700
162852,1249,27in FHD Monitor,Monitor,3,17,Los Angeles,1,149.99
162853,4507,Wired Headphones,Headphone,3,14,Boston,1,11.99
162854,2181,iPhone,Mobile Phone,3,15,Los Angeles,1,700
162854,2264,Lightning Charging Cable,Charging Cable,3,15,Los Angeles,2,29.9
162855,2629,Apple Airpods Headphones,Headphone,3,22,Atlanta,1,150
162856,2264,Lightning Charging Cable,Charging Cable,3,19,Austin,1,14.95
162858,2765,USB-C Charging Cable,Charging Cable,3,19,San Francisco,1,11.95
162859,1358,Bose SoundSport Headphones,Headphone,3,27,Los Angeles,1,99.99
162861,2629,Apple Airpods Headphones,Headphone,3,19,New York City,1,150
162862,2264,Lightning Charging Cable,Charging Cable,3,23,Boston,1,14.95
162864,2263,AA Batteries (4-pack),Batteries,3,31,San Francisco,2,7.68
162865,4507,Wired Headphones,Headphone,3,27,San Francisco,1,11.99
162866,3486,AAA Batteries (4-pack),Batteries,3,26,San Francisco,1,2.99
162867,2765,USB-C Charging Cable,Charging Cable,3,31,Dallas,1,11.95
162869,2263,AA Batteries (4-pack),Batteries,3,31,New York City,1,3.84
162870,4507,Wired Headphones,Headphone,3,23,Austin,1,11.99
162871,1358,Bose SoundSport Headphones,Headphone,3,16,New York City,1,99.99
162872,2765,USB-C Charging Cable,Charging Cable,3,18,Atlanta,1,11.95
162873,2388,Flatscreen TV,Monitor,3,20,New York City,1,300
162874,2629,Apple Airpods Headphones,Headphone,3,19,San Francisco,1,150
162875,2458,Macbook Pro Laptop,Laptop,3,27,Seattle,1,1700
162877,2459,Google Phone,Mobile Phone,3,29,New York City,1,600
162877,1358,Bose SoundSport Headphones,Headphone,3,29,New York City,1,99.99
162878,2264,Lightning Charging Cable,Charging Cable,3,22,New York City,1,14.95
162879,2629,Apple Airpods Headphones,Headphone,3,14,Austin,1,150
162880,4507,Wired Headphones,Headphone,3,17,Boston,1,11.99
162883,2765,USB-C Charging Cable,Charging Cable,3,24,New York City,1,11.95
162885,3486,AAA Batteries (4-pack),Batteries,3,31,Atlanta,3,8.97
162886,2765,USB-C Charging Cable,Charging Cable,3,20,Los Angeles,2,23.9
162888,2765,USB-C Charging Cable,Charging Cable,3,24,Los Angeles,3,35.85
162889,1358,Bose SoundSport Headphones,Headphone,3,14,Atlanta,1,99.99
162890,2388,Flatscreen TV,Monitor,3,24,San Francisco,1,300
162891,3486,AAA Batteries (4-pack),Batteries,3,27,Seattle,1,2.99
162893,2629,Apple Airpods Headphones,Headphone,3,19,San Francisco,1,150
162894,2263,AA Batteries (4-pack),Batteries,3,18,Seattle,2,7.68
162895,1358,Bose SoundSport Headphones,Headphone,3,15,San Francisco,1,99.99
162896,4507,Wired Headphones,Headphone,3,14,Boston,1,11.99
162899,1644,34in Ultrawide Monitor,Monitor,3,17,Dallas,1,379.99
162900,1249,27in FHD Monitor,Monitor,3,27,Seattle,1,149.99
162901,2264,Lightning Charging Cable,Charging Cable,3,13,Atlanta,1,14.95
162902,2459,Google Phone,Mobile Phone,3,20,San Francisco,1,600
162903,3486,AAA Batteries (4-pack),Batteries,3,27,San Francisco,2,5.98
162904,2263,AA Batteries (4-pack),Batteries,3,14,New York City,1,3.84
162905,2629,Apple Airpods Headphones,Headphone,3,20,Boston,1,150
162908,2458,Macbook Pro Laptop,Laptop,3,23,Los Angeles,1,1700
162909,1249,27in FHD Monitor,Monitor,3,17,Seattle,1,149.99
162911,3486,AAA Batteries (4-pack),Batteries,3,28,Los Angeles,1,2.99
162913,2263,AA Batteries (4-pack),Batteries,3,30,New York City,3,11.52
162914,2459,Google Phone,Mobile Phone,3,26,New York City,1,600
162918,2263,AA Batteries (4-pack),Batteries,3,16,Austin,1,3.84
162920,2263,AA Batteries (4-pack),Batteries,3,26,Austin,1,3.84
162921,3486,AAA Batteries (4-pack),Batteries,3,25,Boston,1,2.99
162922,1358,Bose SoundSport Headphones,Headphone,3,28,Los Angeles,1,99.99
162925,1358,Bose SoundSport Headphones,Headphone,3,24,Los Angeles,1,99.99
162926,2629,Apple Airpods Headphones,Headphone,3,30,Portland,1,150
162927,2629,Apple Airpods Headphones,Headphone,3,24,New York City,1,150
162928,2263,AA Batteries (4-pack),Batteries,3,26,San Francisco,1,3.84
162929,3486,AAA Batteries (4-pack),Batteries,3,26,San Francisco,2,5.98
162930,1249,27in FHD Monitor,Monitor,3,22,San Francisco,1,149.99
162931,4507,Wired Headphones,Headphone,3,24,Seattle,1,11.99
162935,2765,USB-C Charging Cable,Charging Cable,3,15,Atlanta,1,11.95
162936,3486,AAA Batteries (4-pack),Batteries,3,13,San Francisco,2,5.98
162938,3486,AAA Batteries (4-pack),Batteries,3,25,Los Angeles,1,2.99
162939,1644,34in Ultrawide Monitor,Monitor,3,24,Los Angeles,1,379.99
162942,4507,Wired Headphones,Headphone,3,21,Boston,1,11.99
162943,2181,iPhone,Mobile Phone,3,22,San Francisco,1,700
162944,3959,27in 4K Gaming Monitor,Monitor,3,24,New York City,1,389.99
162945,4507,Wired Headphones,Headphone,3,15,Los Angeles,1,11.99
162946,2459,Google Phone,Mobile Phone,3,19,San Francisco,1,600
162948,2459,Google Phone,Mobile Phone,3,13,Boston,1,600
162949,2388,Flatscreen TV,Monitor,3,17,New York City,1,300
162950,3959,27in 4K Gaming Monitor,Monitor,3,14,Austin,1,389.99
162951,2765,USB-C Charging Cable,Charging Cable,3,19,San Francisco,1,11.95
162953,4507,Wired Headphones,Headphone,3,19,Austin,1,11.99
162954,2765,USB-C Charging Cable,Charging Cable,3,16,San Francisco,1,11.95
162958,3486,AAA Batteries (4-pack),Batteries,3,26,Boston,2,5.98
162960,2765,USB-C Charging Cable,Charging Cable,3,20,Los Angeles,1,11.95
162961,3486,AAA Batteries (4-pack),Batteries,3,17,Portland,2,5.98
162963,1358,Bose SoundSport Headphones,Headphone,3,18,Portland,1,99.99
162964,3486,AAA Batteries (4-pack),Batteries,3,27,New York City,1,2.99
162966,4507,Wired Headphones,Headphone,3,20,San Francisco,1,11.99
162967,1358,Bose SoundSport Headphones,Headphone,3,29,Seattle,1,99.99
162968,3486,AAA Batteries (4-pack),Batteries,3,25,Austin,1,2.99
162970,2765,USB-C Charging Cable,Charging Cable,3,29,Los Angeles,1,11.95
162971,3486,AAA Batteries (4-pack),Batteries,3,29,Atlanta,2,5.98
162974,3959,27in 4K Gaming Monitor,Monitor,3,29,Seattle,1,389.99
162976,1445,20in Monitor,Monitor,3,17,New York City,1,109.99
162977,2388,Flatscreen TV,Monitor,3,25,Boston,1,300
162978,2765,USB-C Charging Cable,Charging Cable,3,21,Portland,1,11.95
162979,2181,iPhone,Mobile Phone,3,22,Los Angeles,1,700
162980,2263,AA Batteries (4-pack),Batteries,3,24,Austin,1,3.84
162983,2765,USB-C Charging Cable,Charging Cable,3,30,Dallas,1,11.95
162985,4507,Wired Headphones,Headphone,3,22,Los Angeles,1,11.99
162986,2629,Apple Airpods Headphones,Headphone,3,22,Los Angeles,1,150
162987,2263,AA Batteries (4-pack),Batteries,3,18,New York City,1,3.84
162988,2459,Google Phone,Mobile Phone,3,27,New York City,1,600
162988,4507,Wired Headphones,Headphone,3,27,New York City,1,11.99
162990,2459,Google Phone,Mobile Phone,3,21,Austin,1,600
162994,2388,Flatscreen TV,Monitor,3,14,Boston,1,300
162995,2765,USB-C Charging Cable,Charging Cable,3,18,Los Angeles,1,11.95
162996,3959,27in 4K Gaming Monitor,Monitor,3,27,Atlanta,1,389.99
162997,2264,Lightning Charging Cable,Charging Cable,3,22,New York City,1,14.95
162998,2264,Lightning Charging Cable,Charging Cable,3,31,New York City,1,14.95
163000,2263,AA Batteries (4-pack),Batteries,3,13,San Francisco,1,3.84
163001,3486,AAA Batteries (4-pack),Batteries,3,31,Los Angeles,3,8.97
163003,2765,USB-C Charging Cable,Charging Cable,3,22,Atlanta,1,11.95
163004,3486,AAA Batteries (4-pack),Batteries,3,16,Portland,1,2.99
163005,2263,AA Batteries (4-pack),Batteries,3,23,New York City,1,3.84
163006,2458,Macbook Pro Laptop,Laptop,3,20,Atlanta,1,1700
163007,2458,Macbook Pro Laptop,Laptop,3,29,Los Angeles,1,1700
163008,2264,Lightning Charging Cable,Charging Cable,3,22,Seattle,1,14.95
163009,4507,Wired Headphones,Headphone,3,19,Seattle,1,11.99
163012,2765,USB-C Charging Cable,Charging Cable,3,30,Austin,1,11.95
163013,2264,Lightning Charging Cable,Charging Cable,3,23,Los Angeles,1,14.95
163014,2388,Flatscreen TV,Monitor,3,27,San Francisco,1,300
163016,1249,27in FHD Monitor,Monitor,3,15,Portland,1,149.99
163017,2264,Lightning Charging Cable,Charging Cable,3,23,Atlanta,1,14.95
163018,3486,AAA Batteries (4-pack),Batteries,3,17,Seattle,1,2.99
163018,3486,AAA Batteries (4-pack),Batteries,3,17,Seattle,1,2.99
163019,2264,Lightning Charging Cable,Charging Cable,3,18,San Francisco,1,14.95
163019,1644,34in Ultrawide Monitor,Monitor,3,18,San Francisco,1,379.99
163020,1644,34in Ultrawide Monitor,Monitor,3,15,Los Angeles,1,379.99
163021,2629,Apple Airpods Headphones,Headphone,3,30,Seattle,1,150
163022,2458,Macbook Pro Laptop,Laptop,3,26,New York City,1,1700
163023,2388,Flatscreen TV,Monitor,3,22,Los Angeles,1,300
163024,2765,USB-C Charging Cable,Charging Cable,3,29,Dallas,1,11.95
163025,2181,iPhone,Mobile Phone,3,19,San Francisco,1,700
163027,2263,AA Batteries (4-pack),Batteries,3,21,Seattle,1,3.84
163028,3959,27in 4K Gaming Monitor,Monitor,3,28,Dallas,1,389.99
163030,4507,Wired Headphones,Headphone,3,19,Los Angeles,1,11.99
163031,1249,27in FHD Monitor,Monitor,3,21,Los Angeles,1,149.99
163033,1249,27in FHD Monitor,Monitor,3,20,Boston,1,149.99
163035,3486,AAA Batteries (4-pack),Batteries,3,27,Austin,1,2.99
163040,4616,LG Washing Machine,Washing Machine,3,27,Los Angeles,1,600
163041,2765,USB-C Charging Cable,Charging Cable,3,23,Seattle,2,23.9
163042,1039,ThinkPad Laptop,Laptop,3,16,San Francisco,1,999.99
163043,4507,Wired Headphones,Headphone,3,19,Portland,1,11.99
163044,2264,Lightning Charging Cable,Charging Cable,3,21,Austin,1,14.95
163047,2263,AA Batteries (4-pack),Batteries,3,13,San Francisco,1,3.84
163048,2765,USB-C Charging Cable,Charging Cable,3,18,Atlanta,1,11.95
163049,1358,Bose SoundSport Headphones,Headphone,3,23,Seattle,1,99.99
163052,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
163053,2765,USB-C Charging Cable,Charging Cable,3,26,San Francisco,1,11.95
163055,1358,Bose SoundSport Headphones,Headphone,3,29,New York City,1,99.99
163056,2181,iPhone,Mobile Phone,3,20,San Francisco,1,700
163056,2264,Lightning Charging Cable,Charging Cable,3,20,San Francisco,1,14.95
163057,2629,Apple Airpods Headphones,Headphone,3,27,Atlanta,1,150
163061,1358,Bose SoundSport Headphones,Headphone,3,16,New York City,1,99.99
163062,1358,Bose SoundSport Headphones,Headphone,3,13,Dallas,1,99.99
163064,4507,Wired Headphones,Headphone,3,25,Austin,1,11.99
163065,1358,Bose SoundSport Headphones,Headphone,3,29,Boston,1,99.99
163067,2263,AA Batteries (4-pack),Batteries,3,22,San Francisco,4,15.36
